,presupuesto,acciones,estado,valor,pred,dif
2017-01-03,100000,0,0,38.93,39.64122,
2017-01-04,100000,0,0,39.66,38.4464,-1.0
2017-01-05,28.639999999997812,2566.0,1,38.96,36.898987,1.0
2017-01-06,99127.56,0,-1,38.62,40.923374,-1.0
2017-01-09,99127.56,0,0,38.45,40.374752,-1.0
2017-01-10,99127.56,0,0,38.36,39.249603,-1.0
2017-01-11,28.55999999999767,2541.0,1,39.0,38.395992,1.0
2017-01-12,97907.88,0,-1,38.52,38.70543,-1.0
2017-01-13,97907.88,0,0,38.81,38.576153,-1.0
2017-01-17,97907.88,0,0,37.8,37.83061,-1.0
2017-01-18,97907.88,0,0,37.95,37.471565,-1.0
2017-01-19,24.260000000013463,2582.0,1,37.91,37.009144,1.0
2017-01-20,101187.02,0,-1,39.18,38.29782,-1.0
2017-01-23,30.26000000000846,2572.0,1,39.33,38.006886,1.0
2017-01-24,30.26000000000846,2572.0,0,39.58,38.675175,1.0
2017-01-25,102061.50000000001,0,-1,39.67,39.420033,-1.0
2017-01-26,102061.50000000001,0,0,39.25,39.30751,-1.0
2017-01-27,31.55000000001749,2585.0,1,39.47,39.01282,1.0
2017-01-30,97925.50000000001,0,-1,37.87,39.493687,-1.0
2017-01-31,97925.50000000001,0,0,38.52,39.493507,-1.0
2017-02-01,97925.50000000001,0,0,38.15,38.21186,-1.0
2017-02-02,97925.50000000001,0,0,38.26,38.107086,-1.0
2017-02-03,19.100000000010994,2504.0,1,39.1,37.657997,1.0
2017-02-06,19.100000000010994,2504.0,0,36.97,38.116043,1.0
2017-02-07,92541.90000000001,0,-1,36.95,38.85871,-1.0
2017-02-08,92541.90000000001,0,0,35.38,37.412277,-1.0
2017-02-09,92541.90000000001,0,0,32.57,37.160828,-1.0
2017-02-10,92541.90000000001,0,0,33.97,35.742947,-1.0
2017-02-13,15.470000000001797,2711.0,1,34.13,33.648296,1.0
2017-02-14,15.470000000001797,2711.0,0,33.76,33.65715,1.0
2017-02-15,92189.47,0,-1,34.0,34.29185,-1.0
2017-02-16,1.009999999996495,2738.0,1,33.67,33.722553,1.0
2017-02-17,90765.70999999999,0,-1,33.15,34.078205,-1.0
2017-02-21,90765.70999999999,0,0,31.71,33.440166,-1.0
2017-02-22,90765.70999999999,0,0,30.89,33.038662,-1.0
2017-02-23,90765.70999999999,0,0,30.86,31.8047,-1.0
2017-02-24,27.469999999996503,2976.0,1,30.49,30.855356,1.0
2017-02-27,85408.91,0,-1,28.69,30.89695,-1.0
2017-02-28,85408.91,0,0,27.08,30.491701,-1.0
2017-03-01,85408.91,0,0,27.3,30.15502,-1.0
2017-03-02,85408.91,0,0,27.1,28.356041,-1.0
2017-03-03,85408.91,0,0,25.81,28.141302,-1.0
2017-03-06,85408.91,0,0,26.51,27.71819,-1.0
2017-03-07,85408.91,0,0,26.42,25.908457,-1.0
2017-03-08,14.630000000003953,3242.0,1,26.34,25.511106,1.0
2017-03-09,14.630000000003953,3242.0,0,26.22,25.58118,1.0
2017-03-10,14.630000000003953,3242.0,0,26.3,26.424025,1.0
2017-03-13,84241.79000000001,0,-1,25.98,27.639631,-1.0
2017-03-14,84241.79000000001,0,0,25.62,27.60269,-1.0
2017-03-15,84241.79000000001,0,0,25.89,26.950611,-1.0
2017-03-16,84241.79000000001,0,0,26.27,26.29018,-1.0
2017-03-17,84241.79000000001,0,0,26.25,25.504263,-1.0
2017-03-20,84241.79000000001,0,0,26.54,25.112139,-1.0
2017-03-21,0.01000000000768253,3283.0,1,25.66,24.994408,1.0
2017-03-22,0.01000000000768253,3283.0,0,25.63,26.279648,1.0
